accepted_links,candidate_count_before_fixed_gate,class_name,descriptor_extraction_included,family,feature_seconds_shared,fixed_candidate_count,method,protocol,sequence,solver_seconds,tracker,tracklet_count
0,5,pedestrian,False,legacy12,1.0950490832328796e-05,0,cost_h_full_reassign,oracle_aabb,data28-5,1.397356390953064e-05,bytetrack,6
0,5,pedestrian,False,legacy12,1.0950490832328796e-05,0,cost_h_soft_information,oracle_aabb,data28-5,1.3412907719612122e-05,bytetrack,6
0,5,pedestrian,False,legacy12,1.0950490832328796e-05,0,path_g_full_reassign,oracle_aabb,data28-5,1.3558194041252136e-05,bytetrack,6
0,37,pedestrian,False,legacy12,6.179697811603546e-05,10,no_refinement,oracle_aabb,data28-5,2.4549663066864014e-06,ocsort,11
5,37,pedestrian,False,legacy12,6.179697811603546e-05,10,ace_v1,oracle_aabb,data28-5,2.696458250284195e-05,ocsort,11
5,37,pedestrian,False,legacy12,6.179697811603546e-05,10,cost_r,oracle_aabb,data28-5,2.4944543838500977e-05,ocsort,11
6,37,pedestrian,False,legacy12,6.179697811603546e-05,10,cost_g_legacy,oracle_aabb,data28-5,3.1385570764541626e-05,ocsort,11
6,37,pedestrian,False,legacy12,6.179697811603546e-05,10,cost_h,oracle_aabb,data28-5,9.079929441213608e-05,ocsort,11
6,37,pedestrian,False,legacy12,6.179697811603546e-05,10,path_g,oracle_aabb,data28-5,2.9608607292175293e-05,ocsort,11
5,37,pedestrian,False,legacy12,6.179697811603546e-05,10,cost_h_margin_reassign,oracle_aabb,data28-5,2.885144203901291e-05,ocsort,11
6,37,pedestrian,False,legacy12,6.179697811603546e-05,10,cost_h_motion_reassign,oracle_aabb,data28-5,2.9423274099826813e-05,ocsort,11
5,37,pedestrian,False,legacy12,6.179697811603546e-05,10,cost_h_full_postfilter,oracle_aabb,data28-5,2.826843410730362e-05,ocsort,11
5,37,pedestrian,False,legacy12,6.179697811603546e-05,10,cost_h_full_reassign,oracle_aabb,data28-5,2.747960388660431e-05,ocsort,11
6,37,pedestrian,False,legacy12,6.179697811603546e-05,10,cost_h_soft_information,oracle_aabb,data28-5,2.8315000236034393e-05,ocsort,11
5,37,pedestrian,False,legacy12,6.179697811603546e-05,10,path_g_full_reassign,oracle_aabb,data28-5,2.6345252990722656e-05,ocsort,11
0,38,pedestrian,False,legacy12,0.0005348632112145424,6,no_refinement,oracle_aabb,data28-5,4.627741873264313e-06,deepocsort,11
5,38,pedestrian,False,legacy12,0.0005348632112145424,6,ace_v1,oracle_aabb,data28-5,6.550177931785583e-05,deepocsort,11
5,38,pedestrian,False,legacy12,0.0005348632112145424,6,cost_r,oracle_aabb,data28-5,6.379373371601105e-05,deepocsort,11
5,38,pedestrian,False,legacy12,0.0005348632112145424,6,cost_g_legacy,oracle_aabb,data28-5,6.798002868890762e-05,deepocsort,11
5,38,pedestrian,False,legacy12,0.0005348632112145424,6,cost_h,oracle_aabb,data28-5,6.957072764635086e-05,deepocsort,11
5,38,pedestrian,False,legacy12,0.0005348632112145424,6,path_g,oracle_aabb,data28-5,6.913766264915466e-05,deepocsort,11
5,38,pedestrian,False,legacy12,0.0005348632112145424,6,cost_h_margin_reassign,oracle_aabb,data28-5,6.68838620185852e-05,deepocsort,11
5,38,pedestrian,False,legacy12,0.0005348632112145424,6,cost_h_motion_reassign,oracle_aabb,data28-5,6.898492574691772e-05,deepocsort,11
5,38,pedestrian,False,legacy12,0.0005348632112145424,6,cost_h_full_postfilter,oracle_aabb,data28-5,6.960984319448471e-05,deepocsort,11
5,38,pedestrian,False,legacy12,0.0005348632112145424,6,cost_h_full_reassign,oracle_aabb,data28-5,6.668735295534134e-05,deepocsort,11
5,38,pedestrian,False,legacy12,0.0005348632112145424,6,cost_h_soft_information,oracle_aabb,data28-5,7.008668035268784e-05,deepocsort,11
5,38,pedestrian,False,legacy12,0.0005348632112145424,6,path_g_full_reassign,oracle_aabb,data28-5,6.72806054353714e-05,deepocsort,11
0,1,truck,False,legacy12,8.42846930027008e-06,0,no_refinement,oracle_aabb,data28-5,1.2063421308994293e-05,bytetrack,2
0,1,truck,False,legacy12,8.42846930027008e-06,0,ace_v1,oracle_aabb,data28-5,1.1358410120010376e-05,bytetrack,2
0,1,truck,False,legacy12,8.42846930027008e-06,0,cost_r,oracle_aabb,data28-5,1.0161660611629486e-05,bytetrack,2
0,1,truck,False,legacy12,8.42846930027008e-06,0,cost_g_legacy,oracle_aabb,data28-5,8.931383490562439e-06,bytetrack,2
0,1,truck,False,legacy12,8.42846930027008e-06,0,cost_h,oracle_aabb,data28-5,9.955838322639465e-06,bytetrack,2
0,1,truck,False,legacy12,8.42846930027008e-06,0,path_g,oracle_aabb,data28-5,9.753741323947906e-06,bytetrack,2
0,1,truck,False,legacy12,8.42846930027008e-06,0,cost_h_margin_reassign,oracle_aabb,data28-5,9.257346391677856e-06,bytetrack,2
0,1,truck,False,legacy12,8.42846930027008e-06,0,cost_h_motion_reassign,oracle_aabb,data28-5,8.867122232913971e-06,bytetrack,2
0,1,truck,False,legacy12,8.42846930027008e-06,0,cost_h_full_postfilter,oracle_aabb,data28-5,8.967705070972443e-06,bytetrack,2
0,1,truck,False,legacy12,8.42846930027008e-06,0,cost_h_full_reassign,oracle_aabb,data28-5,8.822418749332428e-06,bytetrack,2
0,1,truck,False,legacy12,8.42846930027008e-06,0,cost_h_soft_information,oracle_aabb,data28-5,8.615665137767792e-06,bytetrack,2
0,1,truck,False,legacy12,8.42846930027008e-06,0,path_g_full_reassign,oracle_aabb,data28-5,9.08784568309784e-06,bytetrack,2
0,3,truck,False,legacy12,7.6051801443099976e-06,0,no_refinement,oracle_aabb,data28-5,1.798383891582489e-06,ocsort,3
0,3,truck,False,legacy12,7.6051801443099976e-06,0,ace_v1,oracle_aabb,data28-5,9.768642485141754e-06,ocsort,3
0,3,truck,False,legacy12,7.6051801443099976e-06,0,cost_r,oracle_aabb,data28-5,9.012408554553986e-06,ocsort,3
0,3,truck,False,legacy12,7.6051801443099976e-06,0,cost_g_legacy,oracle_aabb,data28-5,8.39773565530777e-06,ocsort,3
0,3,truck,False,legacy12,7.6051801443099976e-06,0,cost_h,oracle_aabb,data28-5,9.58610326051712e-06,ocsort,3
0,3,truck,False,legacy12,7.6051801443099976e-06,0,path_g,oracle_aabb,data28-5,9.517185389995575e-06,ocsort,3
0,3,truck,False,legacy12,7.6051801443099976e-06,0,cost_h_margin_reassign,oracle_aabb,data28-5,8.830800652503967e-06,ocsort,3
0,3,truck,False,legacy12,7.6051801443099976e-06,0,cost_h_motion_reassign,oracle_aabb,data28-5,8.937902748584747e-06,ocsort,3
0,3,truck,False,legacy12,7.6051801443099976e-06,0,cost_h_full_postfilter,oracle_aabb,data28-5,8.627772331237793e-06,ocsort,3
0,3,truck,False,legacy12,7.6051801443099976e-06,0,cost_h_full_reassign,oracle_aabb,data28-5,9.010545909404755e-06,ocsort,3
0,3,truck,False,legacy12,7.6051801443099976e-06,0,cost_h_soft_information,oracle_aabb,data28-5,8.620321750640869e-06,ocsort,3
0,3,truck,False,legacy12,7.6051801443099976e-06,0,path_g_full_reassign,oracle_aabb,data28-5,8.602626621723175e-06,ocsort,3
0,3,truck,False,legacy12,7.4319541454315186e-06,0,no_refinement,oracle_aabb,data28-5,1.5674158930778503e-06,deepocsort,3
0,3,truck,False,legacy12,7.4319541454315186e-06,0,ace_v1,oracle_aabb,data28-5,1.0095536708831787e-05,deepocsort,3
0,3,truck,False,legacy12,7.4319541454315186e-06,0,cost_r,oracle_aabb,data28-5,8.958391845226288e-06,deepocsort,3
0,3,truck,False,legacy12,7.4319541454315186e-06,0,cost_g_legacy,oracle_aabb,data28-5,8.453615009784698e-06,deepocsort,3
0,3,truck,False,legacy12,7.4319541454315186e-06,0,cost_h,oracle_aabb,data28-5,9.172596037387848e-06,deepocsort,3
0,3,truck,False,legacy12,7.4319541454315186e-06,0,path_g,oracle_aabb,data28-5,8.726492524147034e-06,deepocsort,3
0,3,truck,False,legacy12,7.4319541454315186e-06,0,cost_h_margin_reassign,oracle_aabb,data28-5,8.45547765493393e-06,deepocsort,3
0,3,truck,False,legacy12,7.4319541454315186e-06,0,cost_h_motion_reassign,oracle_aabb,data28-5,8.664093911647797e-06,deepocsort,3
0,3,truck,False,legacy12,7.4319541454315186e-06,0,cost_h_full_postfilter,oracle_aabb,data28-5,8.78889113664627e-06,deepocsort,3
0,3,truck,False,legacy12,7.4319541454315186e-06,0,cost_h_full_reassign,oracle_aabb,data28-5,8.093193173408508e-06,deepocsort,3
0,3,truck,False,legacy12,7.4319541454315186e-06,0,cost_h_soft_information,oracle_aabb,data28-5,8.098781108856201e-06,deepocsort,3
0,3,truck,False,legacy12,7.4319541454315186e-06,0,path_g_full_reassign,oracle_aabb,data28-5,8.461065590381622e-06,deepocsort,3
0,0,car,False,legacy12,5.300156772136688e-06,0,no_refinement,oracle_aabb,data28-6,2.0908191800117493e-06,bytetrack,0
0,0,car,False,legacy12,5.300156772136688e-06,0,ace_v1,oracle_aabb,data28-6,5.247071385383606e-06,bytetrack,0
0,0,car,False,legacy12,5.300156772136688e-06,0,cost_r,oracle_aabb,data28-6,3.353692591190338e-06,bytetrack,0
0,0,car,False,legacy12,5.300156772136688e-06,0,cost_g_legacy,oracle_aabb,data28-6,2.6579946279525757e-06,bytetrack,0
0,0,car,False,legacy12,5.300156772136688e-06,0,cost_h,oracle_aabb,data28-6,3.6153942346572876e-06,bytetrack,0
0,0,car,False,legacy12,5.300156772136688e-06,0,path_g,oracle_aabb,data28-6,3.648921847343445e-06,bytetrack,0
0,0,car,False,legacy12,5.300156772136688e-06,0,cost_h_margin_reassign,oracle_aabb,data28-6,2.796761691570282e-06,bytetrack,0
0,0,car,False,legacy12,5.300156772136688e-06,0,cost_h_motion_reassign,oracle_aabb,data28-6,2.9569491744041443e-06,bytetrack,0
0,0,car,False,legacy12,5.300156772136688e-06,0,cost_h_full_postfilter,oracle_aabb,data28-6,3.091059625148773e-06,bytetrack,0
0,0,car,False,legacy12,5.300156772136688e-06,0,cost_h_full_reassign,oracle_aabb,data28-6,2.6319175958633423e-06,bytetrack,0
0,0,car,False,legacy12,5.300156772136688e-06,0,cost_h_soft_information,oracle_aabb,data28-6,2.92900949716568e-06,bytetrack,0
0,0,car,False,legacy12,5.300156772136688e-06,0,path_g_full_reassign,oracle_aabb,data28-6,2.7632340788841248e-06,bytetrack,0
0,0,car,False,legacy12,2.4456530809402466e-06,0,no_refinement,oracle_aabb,data28-6,5.83939254283905e-07,ocsort,0
0,0,car,False,legacy12,2.4456530809402466e-06,0,ace_v1,oracle_aabb,data28-6,3.4710392355918884e-06,ocsort,0
0,0,car,False,legacy12,2.4456530809402466e-06,0,cost_r,oracle_aabb,data28-6,2.9550865292549133e-06,ocsort,0
0,0,car,False,legacy12,2.4456530809402466e-06,0,cost_g_legacy,oracle_aabb,data28-6,3.248453140258789e-06,ocsort,0
0,0,car,False,legacy12,2.4456530809402466e-06,0,cost_h,oracle_aabb,data28-6,2.9513612389564514e-06,ocsort,0
0,0,car,False,legacy12,2.4456530809402466e-06,0,path_g,oracle_aabb,data28-6,3.0901283025741577e-06,ocsort,0
0,0,car,False,legacy12,2.4456530809402466e-06,0,cost_h_margin_reassign,oracle_aabb,data28-6,2.876855432987213e-06,ocsort,0
0,0,car,False,legacy12,2.4456530809402466e-06,0,cost_h_motion_reassign,oracle_aabb,data28-6,2.789311110973358e-06,ocsort,0
0,0,car,False,legacy12,2.4456530809402466e-06,0,cost_h_full_postfilter,oracle_aabb,data28-6,2.9150396585464478e-06,ocsort,0
0,0,car,False,legacy12,2.4456530809402466e-06,0,cost_h_full_reassign,oracle_aabb,data28-6,2.353452146053314e-06,ocsort,0
0,0,car,False,legacy12,2.4456530809402466e-06,0,cost_h_soft_information,oracle_aabb,data28-6,2.5266781449317932e-06,ocsort,0
0,0,car,False,legacy12,2.4456530809402466e-06,0,path_g_full_reassign,oracle_aabb,data28-6,2.65706330537796e-06,ocsort,0
0,0,car,False,legacy12,2.103857696056366e-06,0,no_refinement,oracle_aabb,data28-6,4.991888999938965e-07,deepocsort,0
0,0,car,False,legacy12,2.103857696056366e-06,0,ace_v1,oracle_aabb,data28-6,3.3015385270118713e-06,deepocsort,0
0,0,car,False,legacy12,2.103857696056366e-06,0,cost_r,oracle_aabb,data28-6,2.816319465637207e-06,deepocsort,0
0,0,car,False,legacy12,2.103857696056366e-06,0,cost_g_legacy,oracle_aabb,data28-6,2.4689361453056335e-06,deepocsort,0
0,0,car,False,legacy12,2.103857696056366e-06,0,cost_h,oracle_aabb,data28-6,2.905726432800293e-06,deepocsort,0
0,0,car,False,legacy12,2.103857696056366e-06,0,path_g,oracle_aabb,data28-6,2.7334317564964294e-06,deepocsort,0
0,0,car,False,legacy12,2.103857696056366e-06,0,cost_h_margin_reassign,oracle_aabb,data28-6,2.5955960154533386e-06,deepocsort,0
0,0,car,False,legacy12,2.103857696056366e-06,0,cost_h_motion_reassign,oracle_aabb,data28-6,2.798624336719513e-06,deepocsort,0
0,0,car,False,legacy12,2.103857696056366e-06,0,cost_h_full_postfilter,oracle_aabb,data28-6,2.973712980747223e-06,deepocsort,0
0,0,car,False,legacy12,2.103857696056366e-06,0,cost_h_full_reassign,oracle_aabb,data28-6,2.4810433387756348e-06,deepocsort,0
0,0,car,False,legacy12,2.103857696056366e-06,0,cost_h_soft_information,oracle_aabb,data28-6,3.2372772693634033e-06,deepocsort,0
0,0,car,False,legacy12,2.103857696056366e-06,0,path_g_full_reassign,oracle_aabb,data28-6,2.6300549507141113e-06,deepocsort,0
0,0,van,False,legacy12,2.32551246881485e-06,0,no_refinement,oracle_aabb,data28-6,5.550682544708252e-07,bytetrack,0
0,0,van,False,legacy12,2.32551246881485e-06,0,ace_v1,oracle_aabb,data28-6,3.734603524208069e-06,bytetrack,0
0,0,van,False,legacy12,2.32551246881485e-06,0,cost_r,oracle_aabb,data28-6,2.8656795620918274e-06,bytetrack,0
0,0,van,False,legacy12,2.32551246881485e-06,0,cost_g_legacy,oracle_aabb,data28-6,2.3227185010910034e-06,bytetrack,0
0,0,van,False,legacy12,2.32551246881485e-06,0,cost_h,oracle_aabb,data28-6,3.307126462459564e-06,bytetrack,0
0,0,van,False,legacy12,2.32551246881485e-06,0,path_g,oracle_aabb,data28-6,2.450309693813324e-06,bytetrack,0
0,0,van,False,legacy12,2.32551246881485e-06,0,cost_h_margin_reassign,oracle_aabb,data28-6,2.3972243070602417e-06,bytetrack,0
0,0,van,False,legacy12,2.32551246881485e-06,0,cost_h_motion_reassign,oracle_aabb,data28-6,2.2621825337409973e-06,bytetrack,0
0,0,van,False,legacy12,2.32551246881485e-06,0,cost_h_full_postfilter,oracle_aabb,data28-6,2.4866312742233276e-06,bytetrack,0
0,0,van,False,legacy12,2.32551246881485e-06,0,cost_h_full_reassign,oracle_aabb,data28-6,2.6263296604156494e-06,bytetrack,0
0,0,van,False,legacy12,2.32551246881485e-06,0,cost_h_soft_information,oracle_aabb,data28-6,2.5406479835510254e-06,bytetrack,0
0,0,van,False,legacy12,2.32551246881485e-06,0,path_g_full_reassign,oracle_aabb,data28-6,2.671964466571808e-06,bytetrack,0
0,0,van,False,legacy12,2.0973384380340576e-06,0,no_refinement,oracle_aabb,data28-6,5.252659320831299e-07,ocsort,0
0,0,van,False,legacy12,2.0973384380340576e-06,0,ace_v1,oracle_aabb,data28-6,3.1543895602226257e-06,ocsort,0
0,0,van,False,legacy12,2.0973384380340576e-06,0,cost_r,oracle_aabb,data28-6,2.505257725715637e-06,ocsort,0
0,0,van,False,legacy12,2.0973384380340576e-06,0,cost_g_legacy,oracle_aabb,data28-6,2.4065375328063965e-06,ocsort,0
0,0,van,False,legacy12,2.0973384380340576e-06,0,cost_h,oracle_aabb,data28-6,2.736225724220276e-06,ocsort,0
0,0,van,False,legacy12,2.0973384380340576e-06,0,path_g,oracle_aabb,data28-6,2.575106918811798e-06,ocsort,0
0,0,van,False,legacy12,2.0973384380340576e-06,0,cost_h_margin_reassign,oracle_aabb,data28-6,2.8060749173164368e-06,ocsort,0
0,0,van,False,legacy12,2.0973384380340576e-06,0,cost_h_motion_reassign,oracle_aabb,data28-6,2.2761523723602295e-06,ocsort,0
0,0,van,False,legacy12,2.0973384380340576e-06,0,cost_h_full_postfilter,oracle_aabb,data28-6,2.389773726463318e-06,ocsort,0
0,0,van,False,legacy12,2.0973384380340576e-06,0,cost_h_full_reassign,oracle_aabb,data28-6,2.3087486624717712e-06,ocsort,0
0,0,van,False,legacy12,2.0973384380340576e-06,0,cost_h_soft_information,oracle_aabb,data28-6,2.5453045964241028e-06,ocsort,0
0,0,van,False,legacy12,2.0973384380340576e-06,0,path_g_full_reassign,oracle_aabb,data28-6,2.6319175958633423e-06,ocsort,0
0,0,van,False,legacy12,2.062879502773285e-06,0,no_refinement,oracle_aabb,data28-6,5.21540641784668e-07,deepocsort,0
0,0,van,False,legacy12,2.062879502773285e-06,0,ace_v1,oracle_aabb,data28-6,3.2456591725349426e-06,deepocsort,0
0,0,van,False,legacy12,2.062879502773285e-06,0,cost_r,oracle_aabb,data28-6,2.8656795620918274e-06,deepocsort,0
0,0,van,False,legacy12,2.062879502773285e-06,0,cost_g_legacy,oracle_aabb,data28-6,2.520158886909485e-06,deepocsort,0
0,0,van,False,legacy12,2.062879502773285e-06,0,cost_h,oracle_aabb,data28-6,2.903863787651062e-06,deepocsort,0
0,0,van,False,legacy12,2.062879502773285e-06,0,path_g,oracle_aabb,data28-6,2.5350600481033325e-06,deepocsort,0
0,0,van,False,legacy12,2.062879502773285e-06,0,cost_h_margin_reassign,oracle_aabb,data28-6,2.421438694000244e-06,deepocsort,0
0,0,van,False,legacy12,2.062879502773285e-06,0,cost_h_motion_reassign,oracle_aabb,data28-6,3.168359398841858e-06,deepocsort,0
0,0,van,False,legacy12,2.062879502773285e-06,0,cost_h_full_postfilter,oracle_aabb,data28-6,2.444721758365631e-06,deepocsort,0
0,0,van,False,legacy12,2.062879502773285e-06,0,cost_h_full_reassign,oracle_aabb,data28-6,2.9299408197402954e-06,deepocsort,0
0,0,van,False,legacy12,2.062879502773285e-06,0,cost_h_soft_information,oracle_aabb,data28-6,2.5043264031410217e-06,deepocsort,0
0,0,van,False,legacy12,2.062879502773285e-06,0,path_g_full_reassign,oracle_aabb,data28-6,2.8945505619049072e-06,deepocsort,0
0,10,truck,False,legacy12,0.00034516584128141403,2,no_refinement,oracle_aabb,data28-6,9.899958968162537e-07,bytetrack,8
1,10,truck,False,legacy12,0.00034516584128141403,2,ace_v1,oracle_aabb,data28-6,0.00010374095290899277,bytetrack,8
1,10,truck,False,legacy12,0.00034516584128141403,2,cost_r,oracle_aabb,data28-6,0.00010526459664106369,bytetrack,8
1,10,truck,False,legacy12,0.00034516584128141403,2,cost_g_legacy,oracle_aabb,data28-6,0.00010572373867034912,bytetrack,8
1,10,truck,False,legacy12,0.00034516584128141403,2,cost_h,oracle_aabb,data28-6,0.00010591931641101837,bytetrack,8
1,10,truck,False,legacy12,0.00034516584128141403,2,path_g,oracle_aabb,data28-6,0.00010589323937892914,bytetrack,8
1,10,truck,False,legacy12,0.00034516584128141403,2,cost_h_margin_reassign,oracle_aabb,data28-6,0.00010255537927150726,bytetrack,8
1,10,truck,False,legacy12,0.00034516584128141403,2,cost_h_motion_reassign,oracle_aabb,data28-6,0.00010053720325231552,bytetrack,8
1,10,truck,False,legacy12,0.00034516584128141403,2,cost_h_full_postfilter,oracle_aabb,data28-6,0.00010101590305566788,bytetrack,8
1,10,truck,False,legacy12,0.00034516584128141403,2,cost_h_full_reassign,oracle_aabb,data28-6,0.00010541640222072601,bytetrack,8
1,10,truck,False,legacy12,0.00034516584128141403,2,cost_h_soft_information,oracle_aabb,data28-6,0.00010449066758155823,bytetrack,8
1,10,truck,False,legacy12,0.00034516584128141403,2,path_g_full_reassign,oracle_aabb,data28-6,0.00010532792657613754,bytetrack,8
0,7,truck,False,legacy12,0.0002325046807527542,1,no_refinement,oracle_aabb,data28-6,1.9991770386695862e-05,ocsort,7
1,7,truck,False,legacy12,0.0002325046807527542,1,ace_v1,oracle_aabb,data28-6,9.542331099510193e-05,ocsort,7
1,7,truck,False,legacy12,0.0002325046807527542,1,cost_r,oracle_aabb,data28-6,0.00010065920650959015,ocsort,7
1,7,truck,False,legacy12,0.0002325046807527542,1,cost_g_legacy,oracle_aabb,data28-6,9.104795753955841e-05,ocsort,7
1,7,truck,False,legacy12,0.0002325046807527542,1,cost_h,oracle_aabb,data28-6,0.00010057352483272552,ocsort,7
1,7,truck,False,legacy12,0.0002325046807527542,1,path_g,oracle_aabb,data28-6,0.00010155793279409409,ocsort,7
1,7,truck,False,legacy12,0.0002325046807527542,1,cost_h_margin_reassign,oracle_aabb,data28-6,9.777024388313293e-05,ocsort,7
0,7,truck,False,legacy12,0.0002325046807527542,1,cost_h_motion_reassign,oracle_aabb,data28-6,9.357091039419174e-05,ocsort,7
0,7,truck,False,legacy12,0.0002325046807527542,1,cost_h_full_postfilter,oracle_aabb,data28-6,8.596479892730713e-05,ocsort,7
0,7,truck,False,legacy12,0.0002325046807527542,1,cost_h_full_reassign,oracle_aabb,data28-6,8.727703243494034e-05,ocsort,7
1,7,truck,False,legacy12,0.0002325046807527542,1,cost_h_soft_information,oracle_aabb,data28-6,9.871553629636765e-05,ocsort,7
0,7,truck,False,legacy12,0.0002325046807527542,1,path_g_full_reassign,oracle_aabb,data28-6,9.219162166118622e-05,ocsort,7
0,10,truck,False,legacy12,3.255624324083328e-05,0,no_refinement,oracle_aabb,data28-6,1.8112361431121826e-05,deepocsort,7
0,10,truck,False,legacy12,3.255624324083328e-05,0,ace_v1,oracle_aabb,data28-6,6.116367876529694e-05,deepocsort,7
0,10,truck,False,legacy12,3.255624324083328e-05,0,cost_r,oracle_aabb,data28-6,6.178207695484161e-05,deepocsort,7
0,10,truck,False,legacy12,3.255624324083328e-05,0,cost_g_legacy,oracle_aabb,data28-6,5.9586018323898315e-05,deepocsort,7
0,10,truck,False,legacy12,3.255624324083328e-05,0,cost_h,oracle_aabb,data28-6,6.031617522239685e-05,deepocsort,7
0,10,truck,False,legacy12,3.255624324083328e-05,0,path_g,oracle_aabb,data28-6,6.337836384773254e-05,deepocsort,7
0,10,truck,False,legacy12,3.255624324083328e-05,0,cost_h_margin_reassign,oracle_aabb,data28-6,6.64563849568367e-05,deepocsort,7
0,10,truck,False,legacy12,3.255624324083328e-05,0,cost_h_motion_reassign,oracle_aabb,data28-6,6.388779729604721e-05,deepocsort,7
0,10,truck,False,legacy12,3.255624324083328e-05,0,cost_h_full_postfilter,oracle_aabb,data28-6,6.292760372161865e-05,deepocsort,7
0,10,truck,False,legacy12,3.255624324083328e-05,0,cost_h_full_reassign,oracle_aabb,data28-6,6.210152059793472e-05,deepocsort,7
0,10,truck,False,legacy12,3.255624324083328e-05,0,cost_h_soft_information,oracle_aabb,data28-6,6.305612623691559e-05,deepocsort,7
0,10,truck,False,legacy12,3.255624324083328e-05,0,path_g_full_reassign,oracle_aabb,data28-6,6.260257214307785e-05,deepocsort,7
0,0,bus,False,legacy12,6.1104074120521545e-06,0,no_refinement,oracle_aabb,data28-6,1.1361204087734222e-05,bytetrack,1
0,0,bus,False,legacy12,6.1104074120521545e-06,0,ace_v1,oracle_aabb,data28-6,8.978880941867828e-06,bytetrack,1
0,0,bus,False,legacy12,6.1104074120521545e-06,0,cost_r,oracle_aabb,data28-6,7.81286507844925e-06,bytetrack,1
0,0,bus,False,legacy12,6.1104074120521545e-06,0,cost_g_legacy,oracle_aabb,data28-6,7.510185241699219e-06,bytetrack,1
0,0,bus,False,legacy12,6.1104074120521545e-06,0,cost_h,oracle_aabb,data28-6,8.095987141132355e-06,bytetrack,1
0,0,bus,False,legacy12,6.1104074120521545e-06,0,path_g,oracle_aabb,data28-6,7.375143468379974e-06,bytetrack,1
0,0,bus,False,legacy12,6.1104074120521545e-06,0,cost_h_margin_reassign,oracle_aabb,data28-6,7.291324436664581e-06,bytetrack,1
0,0,bus,False,legacy12,6.1104074120521545e-06,0,cost_h_motion_reassign,oracle_aabb,data28-6,7.706694304943085e-06,bytetrack,1
0,0,bus,False,legacy12,6.1104074120521545e-06,0,cost_h_full_postfilter,oracle_aabb,data28-6,7.69738107919693e-06,bytetrack,1
0,0,bus,False,legacy12,6.1104074120521545e-06,0,cost_h_full_reassign,oracle_aabb,data28-6,7.4123963713645935e-06,bytetrack,1
0,0,bus,False,legacy12,6.1104074120521545e-06,0,cost_h_soft_information,oracle_aabb,data28-6,6.8945810198783875e-06,bytetrack,1
0,0,bus,False,legacy12,6.1104074120521545e-06,0,path_g_full_reassign,oracle_aabb,data28-6,7.026828825473785e-06,bytetrack,1
0,0,bus,False,legacy12,7.1711838245391846e-06,0,no_refinement,oracle_aabb,data28-6,1.5795230865478516e-06,ocsort,1
0,0,bus,False,legacy12,7.1711838245391846e-06,0,ace_v1,oracle_aabb,data28-6,1.1988915503025055e-05,ocsort,1
0,0,bus,False,legacy12,7.1711838245391846e-06,0,cost_r,oracle_aabb,data28-6,1.1537224054336548e-05,ocsort,1
0,0,bus,False,legacy12,7.1711838245391846e-06,0,cost_g_legacy,oracle_aabb,data28-6,1.106318086385727e-05,ocsort,1
0,0,bus,False,legacy12,7.1711838245391846e-06,0,cost_h,oracle_aabb,data28-6,1.1675059795379639e-05,ocsort,1
0,0,bus,False,legacy12,7.1711838245391846e-06,0,path_g,oracle_aabb,data28-6,1.1879019439220428e-05,ocsort,1
0,0,bus,False,legacy12,7.1711838245391846e-06,0,cost_h_margin_reassign,oracle_aabb,data28-6,1.4865770936012268e-05,ocsort,1
0,0,bus,False,legacy12,7.1711838245391846e-06,0,cost_h_motion_reassign,oracle_aabb,data28-6,1.1220574378967285e-05,ocsort,1
0,0,bus,False,legacy12,7.1711838245391846e-06,0,cost_h_full_postfilter,oracle_aabb,data28-6,1.2216158211231232e-05,ocsort,1
0,0,bus,False,legacy12,7.1711838245391846e-06,0,cost_h_full_reassign,oracle_aabb,data28-6,1.1689029633998871e-05,ocsort,1
0,0,bus,False,legacy12,7.1711838245391846e-06,0,cost_h_soft_information,oracle_aabb,data28-6,1.1505559086799622e-05,ocsort,1
0,0,bus,False,legacy12,7.1711838245391846e-06,0,path_g_full_reassign,oracle_aabb,data28-6,1.2452714145183563e-05,ocsort,1
0,0,bus,False,legacy12,2.5387853384017944e-06,0,no_refinement,oracle_aabb,data28-6,2.123415470123291e-06,deepocsort,0
0,0,bus,False,legacy12,2.5387853384017944e-06,0,ace_v1,oracle_aabb,data28-6,3.637745976448059e-06,deepocsort,0
0,0,bus,False,legacy12,2.5387853384017944e-06,0,cost_r,oracle_aabb,data28-6,3.4905970096588135e-06,deepocsort,0
0,0,bus,False,legacy12,2.5387853384017944e-06,0,cost_g_legacy,oracle_aabb,data28-6,2.814456820487976e-06,deepocsort,0
0,0,bus,False,legacy12,2.5387853384017944e-06,0,cost_h,oracle_aabb,data28-6,3.5176053643226624e-06,deepocsort,0
0,0,bus,False,legacy12,2.5387853384017944e-06,0,path_g,oracle_aabb,data28-6,2.680346369743347e-06,deepocsort,0
0,0,bus,False,legacy12,2.5387853384017944e-06,0,cost_h_margin_reassign,oracle_aabb,data28-6,2.701766788959503e-06,deepocsort,0
0,0,bus,False,legacy12,2.5387853384017944e-06,0,cost_h_motion_reassign,oracle_aabb,data28-6,2.4596229195594788e-06,deepocsort,0
0,0,bus,False,legacy12,2.5387853384017944e-06,0,cost_h_full_postfilter,oracle_aabb,data28-6,2.8135254979133606e-06,deepocsort,0
0,0,bus,False,legacy12,2.5387853384017944e-06,0,cost_h_full_reassign,oracle_aabb,data28-6,2.452172338962555e-06,deepocsort,0
